osm_element,osm_id,building,area_m2,lat,lon,shadow_mass,levels,height_source,osm_url
way,257237400,garage,3048.0,51.176648,71.379147,55.2,,manual,https://www.openstreetmap.org/way/257237400
way,1088181997,yes,3042.0,51.162671,71.411814,55.2,,manual,https://www.openstreetmap.org/way/1088181997
way,919012391,yes,3039.0,51.123411,71.374595,55.1,,manual,https://www.openstreetmap.org/way/919012391
way,1113747476,construction,486.0,51.11184,71.465574,55.1,,manual,https://www.openstreetmap.org/way/1113747476
way,506032002,office,121.0,51.114143,71.422423,55.0,,manual,https://www.openstreetmap.org/way/506032002
way,258120805,yes,3029.0,51.176009,71.459058,55.0,,manual,https://www.openstreetmap.org/way/258120805
way,918112838,yes,3027.0,51.15648,71.373529,55.0,,manual,https://www.openstreetmap.org/way/918112838
way,921993922,yes,3023.0,51.185473,71.460416,55.0,,manual,https://www.openstreetmap.org/way/921993922
way,919012393,yes,3022.0,51.120148,71.378881,55.0,,manual,https://www.openstreetmap.org/way/919012393
way,916153705,yes,3019.0,51.13029,71.369707,54.9,,manual,https://www.openstreetmap.org/way/916153705
way,1077659373,yes,3018.0,51.046595,71.487741,54.9,,manual,https://www.openstreetmap.org/way/1077659373
way,1104766575,yes,3015.0,51.169001,71.519098,54.9,,manual,https://www.openstreetmap.org/way/1104766575
way,1113747565,yes,3010.0,51.112618,71.490326,54.9,,manual,https://www.openstreetmap.org/way/1113747565
way,258505871,yes,3009.0,51.178365,71.494436,54.9,,manual,https://www.openstreetmap.org/way/258505871
way,419217651,yes,3008.0,51.061368,71.386385,54.8,,manual,https://www.openstreetmap.org/way/419217651
way,915441132,yes,3004.0,51.103154,71.430595,54.8,,manual,https://www.openstreetmap.org/way/915441132
way,967549121,yes,2998.0,51.146489,71.357367,54.8,,manual,https://www.openstreetmap.org/way/967549121
way,240376645,yes,2991.0,51.169139,71.429913,54.7,,manual,https://www.openstreetmap.org/way/240376645
way,258536523,yes,2988.0,51.193757,71.475733,54.7,,manual,https://www.openstreetmap.org/way/258536523
way,1546918597,construction,478.0,51.098874,71.50791,54.7,,manual,https://www.openstreetmap.org/way/1546918597
way,1113747483,construction,478.0,51.11403,71.466475,54.7,,manual,https://www.openstreetmap.org/way/1113747483
way,259505129,retail,746.0,51.201763,71.481913,54.6,,manual,https://www.openstreetmap.org/way/259505129
way,570352947,yes,2968.0,51.195916,71.477841,54.5,,manual,https://www.openstreetmap.org/way/570352947
way,1475405547,construction,475.0,51.097518,71.496182,54.5,,manual,https://www.openstreetmap.org/way/1475405547
way,916214402,yes,2965.0,51.144473,71.39148,54.5,,manual,https://www.openstreetmap.org/way/916214402
way,258120806,yes,2965.0,51.175531,71.458598,54.5,,manual,https://www.openstreetmap.org/way/258120806
way,1547005998,yes,2965.0,51.159072,71.563769,54.4,,manual,https://www.openstreetmap.org/way/1547005998
way,257237397,garage,2962.0,51.174767,71.377352,54.4,,manual,https://www.openstreetmap.org/way/257237397
way,465212850,train_station,329.0,51.113668,71.69739,54.4,,manual,https://www.openstreetmap.org/way/465212850
way,1113747566,yes,2961.0,51.11136,71.48748,54.4,,manual,https://www.openstreetmap.org/way/1113747566
way,242613835,yes,2960.0,51.131217,71.456605,54.4,,manual,https://www.openstreetmap.org/way/242613835
way,243299275,yes,2955.0,51.197318,71.345834,54.4,,manual,https://www.openstreetmap.org/way/243299275
way,1479984358,construction,472.0,51.067418,71.424254,54.3,,manual,https://www.openstreetmap.org/way/1479984358
way,1546904925,construction,472.0,51.072995,71.472612,54.3,,manual,https://www.openstreetmap.org/way/1546904925
way,424894963,yes,2947.0,51.085575,71.398256,54.3,,manual,https://www.openstreetmap.org/way/424894963
way,240931439,yes,2945.0,51.163439,71.492982,54.3,,manual,https://www.openstreetmap.org/way/240931439
way,1100946079,yes,2944.0,51.087663,71.479877,54.3,,manual,https://www.openstreetmap.org/way/1100946079
way,1100946490,yes,2939.0,51.122608,71.509208,54.2,,manual,https://www.openstreetmap.org/way/1100946490
relation,6334708,yes,2935.0,51.167171,71.404501,54.2,,manual,https://www.openstreetmap.org/relation/6334708
way,506032077,yes,2934.0,51.112063,71.405127,54.2,,manual,https://www.openstreetmap.org/way/506032077
way,1117058399,yes,2927.0,51.142828,71.557545,54.1,,manual,https://www.openstreetmap.org/way/1117058399
way,1064067914,yes,2918.0,51.113259,71.394488,54.0,,manual,https://www.openstreetmap.org/way/1064067914
way,1064067918,yes,2917.0,51.111511,71.394743,54.0,,manual,https://www.openstreetmap.org/way/1064067918
way,1064067913,yes,2917.0,51.113486,71.392968,54.0,,manual,https://www.openstreetmap.org/way/1064067913
way,1064067917,yes,2917.0,51.11175,71.393187,54.0,,manual,https://www.openstreetmap.org/way/1064067917
way,1064067915,yes,2916.0,51.113747,71.391484,54.0,,manual,https://www.openstreetmap.org/way/1064067915
way,506040325,yes,2905.0,51.100462,71.431876,53.9,,manual,https://www.openstreetmap.org/way/506040325
way,258536506,yes,2898.0,51.188475,71.479365,53.8,,manual,https://www.openstreetmap.org/way/258536506
way,506230994,yes,2898.0,51.022518,71.452619,53.8,,manual,https://www.openstreetmap.org/way/506230994
way,1546904924,construction,463.0,51.072714,71.472739,53.8,,manual,https://www.openstreetmap.org/way/1546904924
way,260264276,commercial,322.0,51.144159,71.465941,53.8,,manual,https://www.openstreetmap.org/way/260264276
way,1064067919,yes,2895.0,51.111254,71.396304,53.8,,manual,https://www.openstreetmap.org/way/1064067919
way,30637416,yes,2894.0,51.183995,71.413669,53.8,,manual,https://www.openstreetmap.org/way/30637416
way,258120786,yes,2892.0,51.175539,71.460634,53.8,,manual,https://www.openstreetmap.org/way/258120786
way,258242258,warehouse,462.0,51.044243,71.432692,53.8,,manual,https://www.openstreetmap.org/way/258242258
way,1076788039,yes,2887.0,51.098082,71.433964,53.7,,manual,https://www.openstreetmap.org/way/1076788039
way,243299258,industrial,2887.0,51.219554,71.339897,53.7,,manual,https://www.openstreetmap.org/way/243299258
way,166500595,yes,2882.0,51.02891,71.464992,53.7,,manual,https://www.openstreetmap.org/way/166500595
way,258505941,yes,2878.0,51.17653,71.477069,53.6,,manual,https://www.openstreetmap.org/way/258505941
way,918592054,yes,2876.0,51.129312,71.555915,53.6,,manual,https://www.openstreetmap.org/way/918592054
way,425317642,yes,2875.0,51.059492,71.420227,53.6,,manual,https://www.openstreetmap.org/way/425317642
way,425317651,yes,2871.0,51.058339,71.422213,53.6,,manual,https://www.openstreetmap.org/way/425317651
way,506219723,yes,2871.0,51.181225,71.515404,53.6,,manual,https://www.openstreetmap.org/way/506219723
way,921993992,yes,2870.0,51.178002,71.469169,53.6,,manual,https://www.openstreetmap.org/way/921993992
way,1113747493,yes,2862.0,51.113486,71.521131,53.5,,manual,https://www.openstreetmap.org/way/1113747493
way,1104399931,yes,2860.0,51.155247,71.351749,53.5,,manual,https://www.openstreetmap.org/way/1104399931
way,522035157,yes,2857.0,51.095886,71.395923,53.5,,manual,https://www.openstreetmap.org/way/522035157
way,1090577505,yes,2850.0,51.126273,71.375507,53.4,,manual,https://www.openstreetmap.org/way/1090577505
way,1117058421,yes,2846.0,51.137022,71.550263,53.3,,manual,https://www.openstreetmap.org/way/1117058421
way,1301848545,yes,2846.0,51.100889,71.393648,53.3,,manual,https://www.openstreetmap.org/way/1301848545
way,506220817,yes,2845.0,51.016513,71.447443,53.3,,manual,https://www.openstreetmap.org/way/506220817
way,166500588,yes,2839.0,51.033602,71.471279,53.3,,manual,https://www.openstreetmap.org/way/166500588
way,241130634,yes,2835.0,51.174378,71.387455,53.2,,manual,https://www.openstreetmap.org/way/241130634
way,258113678,yes,2835.0,51.177409,71.461641,53.2,,manual,https://www.openstreetmap.org/way/258113678
way,933230470,yes,2823.0,51.183383,71.471973,53.1,,manual,https://www.openstreetmap.org/way/933230470
relation,14340935,yes,2820.0,51.078139,71.489884,53.1,,manual,https://www.openstreetmap.org/relation/14340935
relation,14340936,yes,2806.0,51.079049,71.490221,53.0,,manual,https://www.openstreetmap.org/relation/14340936
way,514821488,apartments,35.0,51.178417,71.424207,53.0,,manual,https://www.openstreetmap.org/way/514821488
way,1475405548,construction,448.0,51.097098,71.496287,52.9,,manual,https://www.openstreetmap.org/way/1475405548
way,578443242,yes,2795.0,51.09432,71.429607,52.9,,manual,https://www.openstreetmap.org/way/578443242
way,1113747482,construction,445.0,51.113227,71.465816,52.8,,manual,https://www.openstreetmap.org/way/1113747482
way,257237392,garage,2783.0,51.174885,71.377118,52.8,,manual,https://www.openstreetmap.org/way/257237392
way,258536463,yes,2781.0,51.184031,71.498788,52.7,,manual,https://www.openstreetmap.org/way/258536463
way,257237401,garage,2781.0,51.17501,71.376891,52.7,,manual,https://www.openstreetmap.org/way/257237401
way,1103224569,yes,2781.0,51.095766,71.413723,52.7,,manual,https://www.openstreetmap.org/way/1103224569
way,1076778779,yes,2780.0,51.050315,71.435542,52.7,,manual,https://www.openstreetmap.org/way/1076778779
way,240376641,yes,2773.0,51.175189,71.433547,52.7,,manual,https://www.openstreetmap.org/way/240376641
way,1081420753,yes,2770.0,51.061044,71.387603,52.6,,manual,https://www.openstreetmap.org/way/1081420753
way,615758920,yes,2769.0,51.181729,71.510241,52.6,,manual,https://www.openstreetmap.org/way/615758920
way,917237008,yes,2767.0,51.105475,71.434952,52.6,,manual,https://www.openstreetmap.org/way/917237008
way,243299245,industrial,2754.0,51.216947,71.346754,52.5,,manual,https://www.openstreetmap.org/way/243299245
way,258628243,yes,2750.0,51.178125,71.506962,52.4,,manual,https://www.openstreetmap.org/way/258628243
way,1104766569,yes,2749.0,51.173437,71.51676,52.4,,manual,https://www.openstreetmap.org/way/1104766569
way,51340077,yes,2749.0,51.175074,71.455776,52.4,,manual,https://www.openstreetmap.org/way/51340077
way,258536445,yes,2747.0,51.188145,71.486117,52.4,,manual,https://www.openstreetmap.org/way/258536445
way,236957732,yes,2743.0,51.157029,71.512122,52.4,,manual,https://www.openstreetmap.org/way/236957732
way,262346113,yes,2740.0,51.185817,71.469239,52.3,,manual,https://www.openstreetmap.org/way/262346113
way,1060016175,yes,2739.0,51.114443,71.489827,52.3,,manual,https://www.openstreetmap.org/way/1060016175
way,258505870,yes,2739.0,51.178171,71.486176,52.3,,manual,https://www.openstreetmap.org/way/258505870
way,1104766568,yes,2737.0,51.173986,71.498592,52.3,,manual,https://www.openstreetmap.org/way/1104766568
way,258140974,yes,2732.0,51.164461,71.483859,52.3,,manual,https://www.openstreetmap.org/way/258140974
way,258786543,yes,2729.0,51.10169,71.48921,52.2,,manual,https://www.openstreetmap.org/way/258786543
relation,14509990,yes,2727.0,51.073725,71.392586,52.2,,manual,https://www.openstreetmap.org/relation/14509990
way,915441141,yes,2725.0,51.105843,71.426843,52.2,,manual,https://www.openstreetmap.org/way/915441141
way,257237390,garage,2725.0,51.173274,71.374823,52.2,,manual,https://www.openstreetmap.org/way/257237390
relation,14518381,yes,2725.0,51.086999,71.425288,52.2,,manual,https://www.openstreetmap.org/relation/14518381
way,917364220,yes,2714.0,51.125105,71.480138,52.1,,manual,https://www.openstreetmap.org/way/917364220
way,320769136,yes,2712.0,51.195313,71.346412,52.1,,manual,https://www.openstreetmap.org/way/320769136
way,258536443,yes,2711.0,51.190136,71.494546,52.1,,manual,https://www.openstreetmap.org/way/258536443
way,1539330342,yes,2707.0,51.170702,71.521676,52.0,,manual,https://www.openstreetmap.org/way/1539330342
way,1539330341,yes,2707.0,51.170392,71.522521,52.0,,manual,https://www.openstreetmap.org/way/1539330341
way,1539330340,yes,2706.0,51.170071,71.523333,52.0,,manual,https://www.openstreetmap.org/way/1539330340
way,916153726,yes,2701.0,51.141267,71.363304,52.0,,manual,https://www.openstreetmap.org/way/916153726
relation,14522591,yes,2700.0,51.136248,71.362074,52.0,,manual,https://www.openstreetmap.org/relation/14522591
way,1064067916,yes,2698.0,51.112961,71.39604,51.9,,manual,https://www.openstreetmap.org/way/1064067916
way,1105503875,yes,2698.0,51.184351,71.431579,51.9,,manual,https://www.openstreetmap.org/way/1105503875
way,257237415,garage,2696.0,51.173403,71.374566,51.9,,manual,https://www.openstreetmap.org/way/257237415
way,398755681,yes,2692.0,51.082743,71.37802,51.9,,manual,https://www.openstreetmap.org/way/398755681
way,916153736,yes,2687.0,51.140302,71.362982,51.8,,manual,https://www.openstreetmap.org/way/916153736
way,924307114,yes,2673.0,51.201422,71.34203,51.7,,manual,https://www.openstreetmap.org/way/924307114
way,1106016820,yes,2673.0,51.26215,71.397758,51.7,,manual,https://www.openstreetmap.org/way/1106016820
way,243067407,sports_centre,2655.0,51.170204,71.406917,51.5,,manual,https://www.openstreetmap.org/way/243067407
way,917478480,yes,2646.0,51.146728,71.425365,51.4,,manual,https://www.openstreetmap.org/way/917478480
relation,14340932,yes,2645.0,51.078943,71.493263,51.4,,manual,https://www.openstreetmap.org/relation/14340932
way,1100946489,yes,2638.0,51.121942,71.50932,51.4,,manual,https://www.openstreetmap.org/way/1100946489
way,425317645,yes,2637.0,51.057586,71.423397,51.4,,manual,https://www.openstreetmap.org/way/425317645
relation,14186057,yes,2631.0,51.111891,71.398092,51.3,,manual,https://www.openstreetmap.org/relation/14186057
relation,12446164,yes,2631.0,51.112763,71.398376,51.3,,manual,https://www.openstreetmap.org/relation/12446164
way,1546904916,construction,421.0,51.08099,71.493421,51.3,,manual,https://www.openstreetmap.org/way/1546904916
way,258143024,yes,2621.0,51.165085,71.469987,51.2,,manual,https://www.openstreetmap.org/way/258143024
way,258113668,yes,2613.0,51.179573,71.457135,51.1,,manual,https://www.openstreetmap.org/way/258113668
way,918597320,yes,2605.0,51.163644,71.405562,51.0,,manual,https://www.openstreetmap.org/way/918597320
way,1547006009,yes,2602.0,51.16116,71.571234,51.0,,manual,https://www.openstreetmap.org/way/1547006009
way,925087313,yes,2601.0,51.211723,71.346304,51.0,,manual,https://www.openstreetmap.org/way/925087313
way,237347726,yes,2601.0,51.143288,71.409994,51.0,,manual,https://www.openstreetmap.org/way/237347726
way,1105503884,yes,2599.0,51.181568,71.43244,51.0,,manual,https://www.openstreetmap.org/way/1105503884
way,583447188,yes,2596.0,51.178819,71.495059,51.0,,manual,https://www.openstreetmap.org/way/583447188
relation,14501995,yes,2594.0,51.143129,71.470537,50.9,,manual,https://www.openstreetmap.org/relation/14501995
way,916153722,yes,2587.0,51.142378,71.363749,50.9,,manual,https://www.openstreetmap.org/way/916153722
way,258120739,yes,2587.0,51.174429,71.45991,50.9,,manual,https://www.openstreetmap.org/way/258120739
way,727447025,yes,2586.0,51.024204,71.393378,50.8,,manual,https://www.openstreetmap.org/way/727447025
way,258113649,yes,2579.0,51.176522,71.459675,50.8,,manual,https://www.openstreetmap.org/way/258113649
way,1104766570,yes,2575.0,51.173654,71.517999,50.7,,manual,https://www.openstreetmap.org/way/1104766570
way,1124566824,yes,2574.0,51.210545,71.442753,50.7,,manual,https://www.openstreetmap.org/way/1124566824
way,30014344,kindergarten,643.0,51.18699,71.413924,50.7,,manual,https://www.openstreetmap.org/way/30014344
way,1076839418,yes,2570.0,51.118744,71.406354,50.7,,manual,https://www.openstreetmap.org/way/1076839418
way,1190550020,yes,2563.0,51.109052,71.512691,50.6,,manual,https://www.openstreetmap.org/way/1190550020
way,259043617,yes,2562.0,51.207678,71.318451,50.6,,manual,https://www.openstreetmap.org/way/259043617
way,954800642,yes,2547.0,51.12318,71.287799,50.5,,manual,https://www.openstreetmap.org/way/954800642
way,344639742,yes,2546.0,51.144946,71.5441,50.5,,manual,https://www.openstreetmap.org/way/344639742
way,425291279,yes,2544.0,51.117951,71.478035,50.4,,manual,https://www.openstreetmap.org/way/425291279
way,258108740,yes,2541.0,51.16837,71.460032,50.4,,manual,https://www.openstreetmap.org/way/258108740
way,665402171,yes,2541.0,51.227368,71.398551,50.4,,manual,https://www.openstreetmap.org/way/665402171
way,51488507,yes,2535.0,51.204519,71.39767,50.3,,manual,https://www.openstreetmap.org/way/51488507
way,570350997,yes,2534.0,51.227241,71.397996,50.3,,manual,https://www.openstreetmap.org/way/570350997
way,1547970505,construction,404.0,51.041469,71.432553,50.3,,manual,https://www.openstreetmap.org/way/1547970505
way,235846754,yes,2519.0,51.119408,71.410569,50.2,,manual,https://www.openstreetmap.org/way/235846754
way,921923762,yes,2516.0,51.156552,71.516611,50.2,,manual,https://www.openstreetmap.org/way/921923762
